διχοστασία, ας, ἡ	dichostasia	dichostasia		1370	1496	2	n-1a	division, dissension	a standing apart; a division, dissension, Rom. 16:17; Gal. 5:20*
διχοτομέω	dichotomeō	dichotomeo	διχοτομήσω, -, -, -, -	1371	1497	2	v-1d(2a)	to cut to pieces, likely a figure for severe punishment rather than execution	pr. to cut into two parts, cut asunder; in NT to inflict a punishment of extreme severity, Mt. 24:51; Lk. 12:46*
διψάω	dipsaō	dipsao	διψήσω, ἐδίψησα, -, -, -	1372	1498	16	v-1d(1a)	to be thirsty	to thirst, be thirsty, Mt. 25:35, 37, 42, 44; met. to thirst after in spirit, to desire or long for ardently, Mt. 5:6; Jn. 4:14; 6:35
δίψος, ους, τό	dipsos	dipsos		1373	1499	1	n-3d(2b)	thirst	thirst, 2 Cor. 11:27*
δίψυχος, ον	dipsychos	dipsychos		1374	1500	2	a-3a	double-minded	double-minded, inconstant, fickle, Jas. 1:8; 4:8*
διωγμός, -οῦ, ὁ	diōgmos	diogmos		1375	1501	10	n-2a	persecution	pr. chase, pursuit; persecution (specifically for religious reasons), Mt. 13:21; Mk. 4:17; 10:30
διώκτης, ου, ὁ	diōktēs	dioktes		1376	1502	1	n-1f	persecutor	a persecutor, 1 Tim. 1:13*
διώκω	diōkō	dioko	(ἐδίωκον), διώξω, ἐδίωξα, -, δεδίωγμαι, ἐδιώχθην	1377	1503	45	v-1b(2)	to pursue, persecute, to systematically oppress and harass a person or group; to press on	to put in rapid motion; to pursue; to follow, pursue the direction of, Lk. 17:23; to follow eagerly, endeavor earnestly to acquire, Rom. 9:30, 31; 12:13; to press forwards, Phil. 3:12, 14; to pursue with malignity, persecute, Mt. 5:10, 11, 12, 44
δόγμα, ατος, τό	dogma	dogma		1378	1504	5	n-3c(4)	decree, regulation	a decree, statute, ordinance, Lk. 2:1; Acts 16:4; 17:7; Eph. 2:15; Col. 2:14*
δογματίζω	dogmatizō	dogmatizo	-, -, -, δεδογμάτισμαι, -	1379	1505	1	v-2a(1)	(pass.) to submit to a rule, regulation	to decree, prescribe an ordinance;, mid. to suffer laws to be imposed on one's self, to submit to, bind one's self by, ordinances, Col. 2:20*
δοκέω	dokeō	dokeo	(ἐδόκουν), δόξω, ἔδοξα, -, -, -	1380	1506	62	v-1b(4)	to think, consider, regard, an action of the mind and heart for processing information into understanding and choices, sometimes with a focus on appearances. Often in the impersonal form translated, it seems (Ac 17:18)	to think, imagine, suppose, presume, Mt. 3:9; 6:7; to seem, appear, Lk. 10:36; Acts 17:18; it seems; it seems good, best, or right, it pleases, Lk. 1:3; Acts 15:22, 25
δοκιμάζω	dokimazō	dokimazo	δοκιμάσω, ἐδοκίμασα, -, δεδοκίμασμαι, ἐδοκιμάσθην	1381	1507	22	v-2a(1)	to test, try, examine; interpret	to test, assay, metals, 1 Pet. 1:7; to prove, try, examine, scrutinize, Lk. 14:19; Rom. 12:2; to put to the proof, tempt, Heb. 3:9; to approve after trial, judge worthy, choose, Rom. 14:22; 1 Cor. 16:3; 2 Cor. 8:22; to decide upon after examination, judge of, distinguish, discern, Lk. 12:56; Rom. 2:18; Phil. 1:10
δοκιμασία, ας, ἡ	dokimasia	dokimasia		1381	1508	1	n-1a	testing, trying, examination	proof, probation, testing, examination, Heb. 3:9*
δοκιμή, ῆς, ἡ	dokimē	dokime		1382	1509	7	n-1b	character, test, proof	trial, proof by trial, 2 Cor. 8:2; the state or disposition of that which has been tried and approved, approved character or temper, Rom. 5:4; 2 Cor. 2:9; Phil. 2:22; proof, document, evidence, 2 Cor. 8:2; 13:3*
δοκίμιον, ου, τό	dokimion	dokimion		1383	1510	2	n-2c	testing, proved genuineness	that by means of which anything is tried, proof, criterion, test; trial, the act of trying, or putting to proof, Jas. 1:3; approved character, 1 Pet. 1:7*
δόκιμος, ον	dokimos	dokimos		1384	1511	7	a-3a	approved by testing, genuine	proved, tried; approved, after examination and trial, Rom. 16:10; Jas. 1:12; by impl. acceptable, Rom. 14:18
δοκός, οῦ, ἡ	dokos	dokos		1385	1512	6	n-2b	plank, beam of wood	a beam, or spar of timber, Mt. 7:3, 4, 5; Lk. 6:41, 42*
δόλιος, ία, ιον	dolios	dolios		1386	1513	1	a-1a(1)	deceitful, dishonest, tricky	fraudulent, deceitful, 2 Cor. 11:13*
δολιόω	dolioō	dolioo	(ἐδολίουν), -, -, -, -, -	1387	1514	1	v-1d(3)	to practice deceit, deceive	to deceive, use fraud, or deceit, Rom. 3:13*
δόλος, -ου, ὁ	dolos	dolos		1388	1515	11	n-2a	deceit, slyness, trickery, as a fig. extension of the base meaning (not used in the NT) of trapping an animal by baiting or by cunning	pr. a bait or contrivance for entrapping, fraud, deceit, cunning, guile, Mt. 26:4; Mk. 7:22; 14:1
